epoch,iteration,train/loss_seg,valid/loss_BCE,valid/dice,elapsed_time,best_epoch
36,651,0.024726228788495064,,,103.137765,
36,652,0.02724800631403923,,,103.250035,
36,653,0.023135878145694733,,,103.361731,
36,654,0.02268599160015583,,,103.474671,
36,655,0.02825714275240898,,,103.586732,
36,656,0.02535860985517502,,,103.698261,
36,657,0.02409651130437851,,,103.810074,
36,658,0.025347264483571053,,,103.922674,
36,659,0.025826772674918175,,,104.034177,
36,660,0.0233004130423069,,,104.32958,
36,661,0.024976380169391632,,,104.466237,
36,662,0.024676593020558357,,,104.576294,
36,663,0.02273218333721161,,,104.685849,
36,664,0.024960540235042572,,,104.795903,
36,665,0.02345249429345131,,,104.857203,
37,666,0.02456022799015045,,,105.539746,
37,667,0.024952739477157593,,,105.651351,
37,668,0.027106959372758865,,,105.76229,
37,669,0.02094299905002117,,,105.87324,
37,670,0.024603676050901413,,,105.984311,
37,671,0.026121806353330612,,,106.094974,
37,672,0.02590065263211727,,,106.205683,
37,673,0.02477879449725151,,,106.316214,
37,674,0.02353433147072792,,,106.426881,
37,675,0.022853009402751923,,,106.537747,
37,676,0.02754201367497444,,,106.64863,
37,677,0.023698505014181137,,,106.759706,
37,678,0.021590059623122215,,,106.870812,
37,679,0.021400533616542816,,,106.981766,
37,680,0.023510094732046127,,,107.092342,
37,681,0.024896327406167984,,,107.202699,
37,682,0.022343333810567856,,,107.312669,
37,683,0.025021446868777275,,,107.375229,
38,684,0.024731669574975967,,,108.046237,
38,685,0.022703802213072777,,,108.157022,
38,686,0.024807630106806755,,,108.267825,
38,687,0.024605879560112953,,,108.379045,
38,688,0.024404030293226242,,,108.49054,
38,689,0.02254500240087509,,,108.601668,
38,690,0.0252375528216362,,,108.900951,
38,691,0.022618519142270088,,,109.02878,
38,692,0.02782481536269188,,,109.139592,
38,693,0.02793978527188301,,,109.250614,
38,694,0.026215530931949615,,,109.361816,
38,695,0.02344244346022606,,,109.473712,
38,696,0.024046652019023895,,,109.584391,
38,697,0.024959273636341095,,,109.694957,
38,698,0.02960534766316414,,,109.805046,
38,699,0.023951273411512375,,,109.914988,
38,700,0.0250558964908123,,,110.025288,
38,701,0.023761481046676636,,,110.088813,
39,702,0.023359229788184166,,,110.735772,
39,703,0.025881417095661163,,,110.846984,
39,704,0.02437913790345192,,,110.958383,
39,705,0.022887825965881348,,,111.07035,
39,706,0.022718824446201324,,,111.185145,
39,707,0.02428775653243065,,,111.30015,
39,708,0.02441304549574852,,,111.414524,
39,709,0.023975955322384834,,,111.528621,
39,710,0.022216150537133217,,,111.643071,
39,711,0.025914162397384644,,,111.757773,
39,712,0.022098850458860397,,,111.872416,
39,713,0.02395029552280903,,,111.989187,
39,714,0.024205027148127556,,,112.103181,
39,715,0.027502117678523064,,,112.217058,
39,716,0.025740962475538254,,,112.330225,
39,717,0.02621590346097946,,,112.442916,
39,718,0.02282322198152542,,,112.556586,
39,719,0.023621873930096626,,,112.628125,
39,719,,(0.05249885469675064, 0.8132234811782837),113.68556,40
40,720,0.020854732021689415,,,114.30998,
40,721,0.025138389319181442,,,114.429775,
40,722,0.021340293809771538,,,114.540815,
40,723,0.027565892785787582,,,114.651877,
40,724,0.0230307187885046,,,114.76324,
40,725,0.026611166074872017,,,114.874261,
40,726,0.02829153463244438,,,114.985958,
40,727,0.025442518293857574,,,115.097718,
40,728,0.023857448250055313,,,115.209837,
40,729,0.024431593716144562,,,115.321231,
40,730,0.02659500762820244,,,115.432685,
40,731,0.027800561860203743,,,115.543687,
40,732,0.025698699057102203,,,115.654743,
40,733,0.025438182055950165,,,115.76603,
40,734,0.02444511651992798,,,115.876805,
40,735,0.027273807674646378,,,115.986604,
40,736,0.021616704761981964,,,116.096285,
40,737,0.026346683502197266,,,116.157109,
41,738,0.021190417930483818,,,116.84123,
41,739,0.02209911309182644,,,116.955655,
41,740,0.023671958595514297,,,117.064891,
41,741,0.03057296946644783,,,117.174274,
41,742,0.022734664380550385,,,117.283925,
41,743,0.022684823721647263,,,117.393088,
41,744,0.02510738931596279,,,117.504034,
41,745,0.024565041065216064,,,117.613919,
41,746,0.025951173156499863,,,117.722893,
41,747,0.021228212863206863,,,117.832184,
41,748,0.021122047677636147,,,117.941402,
41,749,0.02218041382730007,,,118.051068,
41,750,0.02914479933679104,,,118.308303,
41,751,0.022298894822597504,,,118.437697,
41,752,0.027347613126039505,,,118.546559,
41,753,0.024373214691877365,,,118.654605,
41,754,0.020085342228412628,,,118.762468,
41,755,0.030091755092144012,,,118.82159,
42,756,0.02403891086578369,,,119.457029,
42,757,0.02297236956655979,,,119.569591,
42,758,0.02230801433324814,,,119.678534,
42,759,0.023499643430113792,,,119.788365,
42,760,0.02304515801370144,,,119.897785,
42,761,0.022010965272784233,,,120.007015,
42,762,0.02568643167614937,,,120.116661,
42,763,0.022466294467449188,,,120.226888,
42,764,0.021439731121063232,,,120.336393,
42,765,0.02490711212158203,,,120.446029,
42,766,0.02318745106458664,,,120.555408,
42,767,0.024245822802186012,,,120.664982,
42,768,0.024325717240571976,,,120.774815,
42,769,0.023789679631590843,,,120.88431,
42,770,0.024421803653240204,,,120.992784,
42,771,0.020849157124757767,,,121.10088,
42,772,0.01894405297935009,,,121.209345,
42,773,0.021932346746325493,,,121.268644,
43,774,0.02405700832605362,,,121.903152,
43,775,0.02702287584543228,,,122.01352,
43,776,0.026026826351881027,,,122.12275,
43,777,0.02354034036397934,,,122.233012,
43,778,0.022734494879841805,,,122.342191,
43,779,0.024022281169891357,,,122.451324,
43,780,0.022723881527781487,,,122.704401,
43,781,0.02574191242456436,,,122.833761,
43,782,0.02409963682293892,,,122.942872,
43,783,0.026058001443743706,,,123.052191,
43,784,0.023604238405823708,,,123.161456,
43,785,0.022415142506361008,,,123.27122,
43,786,0.024784743785858154,,,123.380797,
43,787,0.024540018290281296,,,123.492443,
43,788,0.02600434049963951,,,123.601117,
43,789,0.02375028468668461,,,123.709186,
43,790,0.02790704555809498,,,123.817582,
43,791,0.02165079303085804,,,123.876498,
44,792,0.026567894965410233,,,124.521315,
44,793,0.02276940643787384,,,124.631588,
44,794,0.027165330946445465,,,124.741137,
44,795,0.02247767522931099,,,124.850332,
44,796,0.024168917909264565,,,124.959464,
44,797,0.02405564859509468,,,125.068568,
44,798,0.022132616490125656,,,125.177749,
44,799,0.022886022925376892,,,125.287059,
44,800,0.02372104302048683,,,125.396416,
44,801,0.025454586371779442,,,125.507523,
44,802,0.02207350730895996,,,125.617207,
44,803,0.021740108728408813,,,125.72683,
44,804,0.021752526983618736,,,125.836047,
44,805,0.02963664010167122,,,125.948252,
44,806,0.020729266107082367,,,126.056848,
44,807,0.026271525770425797,,,126.165572,
44,808,0.022541603073477745,,,126.273972,
44,809,0.02140795812010765,,,126.33342,
44,809,,(0.05403364822268486, 0.8080436885356903),127.051388,40
45,810,0.02323460578918457,,,127.738049,
45,811,0.026797287166118622,,,127.869431,
45,812,0.029959555715322495,,,127.981477,
45,813,0.02519768662750721,,,128.093434,
45,814,0.024029232561588287,,,128.205397,
45,815,0.024399003013968468,,,128.317359,
45,816,0.025125578045845032,,,128.429008,
45,817,0.022618276998400688,,,128.541292,
45,818,0.024714400991797447,,,128.653266,
45,819,0.02402939274907112,,,128.766047,
45,820,0.022415906190872192,,,128.877671,
45,821,0.02568497695028782,,,128.989214,
45,822,0.024453232064843178,,,129.100457,
45,823,0.0260954387485981,,,129.212015,
45,824,0.024114051833748817,,,129.323099,
45,825,0.023008879274129868,,,129.433638,
45,826,0.021321870386600494,,,129.544138,
45,827,0.019487258046865463,,,129.605663,
46,828,0.02447257749736309,,,130.24708,
46,829,0.02202657051384449,,,130.359144,
46,830,0.0265740305185318,,,130.470374,
46,831,0.022770246490836143,,,130.582103,
46,832,0.022729456424713135,,,130.693857,
46,833,0.023455211892724037,,,130.805748,
46,834,0.02585982158780098,,,130.917369,
46,835,0.026433883234858513,,,131.029025,
46,836,0.024850239977240562,,,131.140917,
46,837,0.022511648014187813,,,131.252844,
46,838,0.022361980751156807,,,131.364809,
46,839,0.02266937494277954,,,131.476546,
46,840,0.025588683784008026,,,131.762314,
46,841,0.023119550198316574,,,131.893098,
46,842,0.023775091394782066,,,132.003592,
46,843,0.022489268332719803,,,132.113838,
46,844,0.022931892424821854,,,132.223847,
46,845,0.021296938881278038,,,132.285017,
47,846,0.023994963616132736,,,132.977102,
47,847,0.024834852665662766,,,133.090571,
47,848,0.023972079157829285,,,133.199816,
47,849,0.024662675336003304,,,133.31126,
47,850,0.024518903344869614,,,133.421225,
47,851,0.025849387049674988,,,133.530719,
47,852,0.021802030503749847,,,133.640475,
47,853,0.02416050247848034,,,133.750033,
47,854,0.024352960288524628,,,133.8597,
47,855,0.023420201614499092,,,133.969922,
47,856,0.02094806544482708,,,134.079041,
47,857,0.023671839386224747,,,134.188474,
47,858,0.026711730286478996,,,134.297778,
47,859,0.02282237634062767,,,134.407169,
47,860,0.02810017392039299,,,134.515721,
47,861,0.019638964906334877,,,134.623941,
47,862,0.019812975078821182,,,134.732218,
47,863,0.02154875174164772,,,134.79163,
48,864,0.025335872545838356,,,135.410993,
48,865,0.02222735621035099,,,135.527748,
48,866,0.02229871042072773,,,135.637121,
48,867,0.021186525002121925,,,135.746694,
48,868,0.01865599863231182,,,135.856036,
48,869,0.025793246924877167,,,135.965114,
48,870,0.02706095017492771,,,136.215792,
48,871,0.023103632032871246,,,136.346684,
48,872,0.02675706520676613,,,136.456154,
48,873,0.0206511951982975,,,136.565237,
48,874,0.022406350821256638,,,136.674719,
48,875,0.02329859882593155,,,136.784235,
48,876,0.022540271282196045,,,136.893767,
48,877,0.02320088818669319,,,137.003257,
48,878,0.021740633994340897,,,137.111956,
48,879,0.021879209205508232,,,137.221157,
48,880,0.025952164083719254,,,137.329514,
48,881,0.025601830333471298,,,137.388799,
49,882,0.026452992111444473,,,138.059534,
49,883,0.025547530502080917,,,138.169399,
49,884,0.023391176015138626,,,138.279527,
49,885,0.0304361954331398,,,138.389272,
49,886,0.021855544298887253,,,138.499103,
49,887,0.021231018006801605,,,138.608952,
49,888,0.024035682901740074,,,138.719172,
49,889,0.024793393909931183,,,138.828781,
49,890,0.02567204460501671,,,138.93894,
49,891,0.024423832073807716,,,139.048588,
49,892,0.025444669649004936,,,139.15913,
49,893,0.022101685404777527,,,139.268716,
49,894,0.021845806390047073,,,139.379308,
49,895,0.021164625883102417,,,139.488983,
49,896,0.022736728191375732,,,139.597813,
49,897,0.02347511053085327,,,139.714338,
49,898,0.02664399892091751,,,139.822538,
49,899,0.021746095269918442,,,139.882576,
49,899,,(0.050942789763212204, 0.8074920177459717),140.862569,40
50,900,0.022991809993982315,,,141.519129,
50,901,0.02289212867617607,,,141.647674,
50,902,0.02592606283724308,,,141.757735,
50,903,0.02199290134012699,,,141.867343,
50,904,0.022473227232694626,,,141.977847,
50,905,0.02271014079451561,,,142.087639,
50,906,0.024663221091032028,,,142.197415,
50,907,0.023694464936852455,,,142.307795,
50,908,0.023743540048599243,,,142.417304,
50,909,0.02709062770009041,,,142.527075,
50,910,0.021449226886034012,,,142.637135,
50,911,0.029242366552352905,,,142.74691,
50,912,0.02321680635213852,,,142.86061,
50,913,0.024299170821905136,,,142.973474,
50,914,0.02379515767097473,,,143.084205,
50,915,0.02374681830406189,,,143.194331,
50,916,0.027172792702913284,,,143.306951,
50,917,0.023481642827391624,,,143.378559,
51,918,0.02301882393658161,,,144.09442,
51,919,0.023937735706567764,,,144.20894,
51,920,0.02318660356104374,,,144.323574,
51,921,0.02397327311336994,,,144.438031,
51,922,0.027784787118434906,,,144.553166,
51,923,0.026279188692569733,,,144.667825,
51,924,0.022267073392868042,,,144.782916,
51,925,0.022734450176358223,,,144.897257,
51,926,0.022581730037927628,,,145.011696,
51,927,0.022521324455738068,,,145.125675,
51,928,0.021938422694802284,,,145.239698,
51,929,0.02492702193558216,,,145.354978,
51,930,0.021451853215694427,,,145.621827,
51,931,0.022926753386855125,,,145.74249,
51,932,0.02662273868918419,,,145.852901,
51,933,0.025515373796224594,,,145.963146,
51,934,0.023581640794873238,,,146.07302,
51,935,0.024257369339466095,,,146.134396,
52,936,0.020954744890332222,,,146.785051,
52,937,0.02515501156449318,,,146.902009,
52,938,0.02027416229248047,,,147.015569,
52,939,0.021996404975652695,,,147.12673,
52,940,0.019810130819678307,,,147.2401,
52,941,0.024551350623369217,,,147.354006,
52,942,0.022554200142621994,,,147.468022,
52,943,0.020929768681526184,,,147.582383,
52,944,0.022473638877272606,,,147.696624,
52,945,0.0204777829349041,,,147.810658,
52,946,0.021202564239501953,,,147.924403,
52,947,0.0219125859439373,,,148.038504,
52,948,0.02384646050632,,,148.152639,
52,949,0.024230603128671646,,,148.266199,
52,950,0.024108808487653732,,,148.38001,
52,951,0.024111470207571983,,,148.493903,
52,952,0.022070594131946564,,,148.607568,
52,953,0.02470739558339119,,,148.679973,
53,954,0.02175268903374672,,,149.34118,
53,955,0.02710367739200592,,,149.454669,
53,956,0.02648412622511387,,,149.566648,
53,957,0.01972063258290291,,,149.679374,
53,958,0.021481622010469437,,,149.792592,
53,959,0.024266008287668228,,,149.910464,
53,960,0.021918637678027153,,,150.172519,
53,961,0.024806523695588112,,,150.304815,
53,962,0.025768578052520752,,,150.417239,
53,963,0.025138480588793755,,,150.529719,
53,964,0.027410876005887985,,,150.641563,
53,965,0.020691856741905212,,,150.755577,
53,966,0.024048738181591034,,,150.868694,
53,967,0.022230694070458412,,,150.980385,
53,968,0.02543424442410469,,,151.094639,
53,969,0.022610515356063843,,,151.204432,
53,970,0.025270428508520126,,,151.314383,
53,971,0.021206490695476532,,,151.375049,
54,972,0.022801369428634644,,,152.068434,
54,973,0.02272225171327591,,,152.178877,
54,974,0.022111525759100914,,,152.288475,
54,975,0.024348396807909012,,,152.398548,
54,976,0.021782800555229187,,,152.508149,
54,977,0.026002250611782074,,,152.618048,
54,978,0.025317508727312088,,,152.727969,
54,979,0.024558166041970253,,,152.837652,
54,980,0.02522367052733898,,,152.947523,
54,981,0.02469944953918457,,,153.057162,
54,982,0.022211186587810516,,,153.166663,
54,983,0.02437533810734749,,,153.27954,
54,984,0.021532148122787476,,,153.3897,
54,985,0.025269269943237305,,,153.499682,
54,986,0.02688785456120968,,,153.608425,
54,987,0.023795591667294502,,,153.717087,
54,988,0.02151600271463394,,,153.830705,
54,989,0.025589007884263992,,,153.89137,
54,989,,(0.04978213831782341, 0.8225752711296082),154.842578,55
55,990,0.024007268249988556,,,155.54607,
55,991,0.020809460431337357,,,155.682491,
55,992,0.021428953856229782,,,155.797647,
55,993,0.024590563029050827,,,155.909891,
55,994,0.024099200963974,,,156.023524,
55,995,0.022188900038599968,,,156.135142,
55,996,0.023568587377667427,,,156.247164,
55,997,0.024488572031259537,,,156.359019,
55,998,0.02097773551940918,,,156.471834,
55,999,0.021834321320056915,,,156.584321,
55,1000,0.020617365837097168,,,156.696381,
55,1001,0.022121768444776535,,,156.808124,
55,1002,0.02291344851255417,,,156.920137,
55,1003,0.022010425105690956,,,157.031835,
55,1004,0.024098694324493408,,,157.142929,
55,1005,0.026202376931905746,,,157.253402,
55,1006,0.022748880088329315,,,157.363708,
55,1007,0.024057578295469284,,,157.430561,
56,1008,0.02277749963104725,,,158.055127,
56,1009,0.02691134624183178,,,158.172156,
56,1010,0.02031031996011734,,,158.283806,
56,1011,0.023809200152754784,,,158.395876,
56,1012,0.0233038030564785,,,158.509834,
56,1013,0.024764006957411766,,,158.621421,
56,1014,0.020458759739995003,,,158.733715,
56,1015,0.024654557928442955,,,158.846285,
56,1016,0.023008735850453377,,,158.958501,
56,1017,0.022386593744158745,,,159.071981,
56,1018,0.025322940200567245,,,159.184001,
56,1019,0.02133989706635475,,,159.296853,
56,1020,0.02165515348315239,,,159.562275,
56,1021,0.02151591330766678,,,159.694122,
56,1022,0.02265116199851036,,,159.804832,
56,1023,0.022824209183454514,,,159.916069,
56,1024,0.01843198947608471,,,160.026691,
56,1025,0.0213606059551239,,,160.088221,
57,1026,0.020360013470053673,,,160.739334,
57,1027,0.021628251299262047,,,160.854842,
57,1028,0.021879658102989197,,,160.966932,
57,1029,0.01952211931347847,,,161.078535,
57,1030,0.02579645812511444,,,161.190348,
57,1031,0.02631370536983013,,,161.302145,
57,1032,0.024884840473532677,,,161.414253,
57,1033,0.02401026338338852,,,161.527179,
57,1034,0.025310182943940163,,,161.638819,
57,1035,0.020738618448376656,,,161.751997,
57,1036,0.022002575919032097,,,161.864105,
57,1037,0.02608812227845192,,,161.975936,
57,1038,0.021612750366330147,,,162.087465,
57,1039,0.025675810873508453,,,162.198956,
57,1040,0.0265897698700428,,,162.309745,
57,1041,0.021824780851602554,,,162.420197,
57,1042,0.024710940197110176,,,162.530926,
57,1043,0.023054879158735275,,,162.592306,
58,1044,0.022258007898926735,,,163.227189,
58,1045,0.023089207708835602,,,163.340802,
58,1046,0.021390603855252266,,,163.453001,
58,1047,0.02494044229388237,,,163.5651,
58,1048,0.01995038241147995,,,163.676793,
58,1049,0.024797704070806503,,,163.788795,
58,1050,0.023013943806290627,,,164.022906,
58,1051,0.02263803966343403,,,164.155666,
58,1052,0.021131355315446854,,,164.267055,
58,1053,0.023224789649248123,,,164.379425,
58,1054,0.02021770551800728,,,164.492459,
58,1055,0.023761451244354248,,,164.603763,
58,1056,0.022304853424429893,,,164.715513,
58,1057,0.021456727758049965,,,164.826862,
58,1058,0.023231787607073784,,,164.937694,
58,1059,0.021019211038947105,,,165.048791,
58,1060,0.018717166036367416,,,165.159085,
58,1061,0.02486303448677063,,,165.222191,
59,1062,0.02421824261546135,,,165.911886,
59,1063,0.02339944988489151,,,166.026181,
59,1064,0.021262886002659798,,,166.135947,
59,1065,0.02341299131512642,,,166.246242,
59,1066,0.02160065621137619,,,166.35624,
59,1067,0.023416470736265182,,,166.468039,
59,1068,0.025058049708604813,,,166.578319,
59,1069,0.021237388253211975,,,166.688792,
59,1070,0.02377994917333126,,,166.798386,
59,1071,0.02240690402686596,,,166.908717,
59,1072,0.022982235997915268,,,167.02158,
59,1073,0.025645367801189423,,,167.133155,
59,1074,0.025583291426301003,,,167.24347,
59,1075,0.021386053413152695,,,167.354248,
59,1076,0.026525983586907387,,,167.463452,
59,1077,0.01947314850986004,,,167.57276,
59,1078,0.025896016508340836,,,167.681654,
59,1079,0.022389695048332214,,,167.741207,
59,1079,,(0.05235656909644604, 0.8147847056388855),168.701118,55
60,1080,0.025132721289992332,,,169.390645,
60,1081,0.023332703858613968,,,169.522861,
60,1082,0.02280047908425331,,,169.632386,
60,1083,0.02218618057668209,,,169.742522,
60,1084,0.025640198960900307,,,169.851862,
60,1085,0.022480756044387817,,,169.962026,
60,1086,0.026001371443271637,,,170.071743,
60,1087,0.0235678069293499,,,170.182105,
60,1088,0.025636665523052216,,,170.291414,
60,1089,0.02416188083589077,,,170.401813,
60,1090,0.025981854647397995,,,170.511246,
60,1091,0.024295231327414513,,,170.622174,
60,1092,0.021478740498423576,,,170.7316,
60,1093,0.0220736563205719,,,170.841899,
60,1094,0.021391797810792923,,,170.950912,
60,1095,0.022760428488254547,,,171.059454,
60,1096,0.02221742644906044,,,171.167923,
60,1097,0.021604208275675774,,,171.228372,
61,1098,0.02525392360985279,,,171.851956,
61,1099,0.023222776129841805,,,171.961963,
61,1100,0.022010141983628273,,,172.071667,
61,1101,0.023125410079956055,,,172.18114,
61,1102,0.02031840942800045,,,172.290881,
61,1103,0.026151297613978386,,,172.400239,
61,1104,0.022981617599725723,,,172.510127,
61,1105,0.022184498608112335,,,172.619894,
61,1106,0.02396893873810768,,,172.729897,
61,1107,0.02231084555387497,,,172.839648,
61,1108,0.025167299434542656,,,172.949486,
61,1109,0.0240318700671196,,,173.059159,
61,1110,0.022488774731755257,,,173.331917,
61,1111,0.021549295634031296,,,173.461201,
61,1112,0.023958928883075714,,,173.57185,
61,1113,0.02335965260863304,,,173.681857,
61,1114,0.0244694035500288,,,173.79194,
61,1115,0.027767488732933998,,,173.854514,
62,1116,0.020410630851984024,,,174.504115,
62,1117,0.023513391613960266,,,174.615222,
62,1118,0.024104243144392967,,,174.72675,
62,1119,0.022680362686514854,,,174.837179,
62,1120,0.0224929116666317,,,174.9476,
62,1121,0.026086516678333282,,,175.058185,
62,1122,0.024503543972969055,,,175.168697,
62,1123,0.025619709864258766,,,175.279714,
62,1124,0.024146772921085358,,,175.391124,
62,1125,0.02167923003435135,,,175.50421,
62,1126,0.021792706102132797,,,175.618723,
62,1127,0.022390831261873245,,,175.732946,
62,1128,0.02080610767006874,,,175.847731,
62,1129,0.025054391473531723,,,175.962181,
62,1130,0.022450190037488937,,,176.075592,
62,1131,0.019532769918441772,,,176.191591,
62,1132,0.02814626693725586,,,176.30465,
62,1133,0.021661344915628433,,,176.37974,
63,1134,0.02139236219227314,,,177.08929,
63,1135,0.028649089857935905,,,177.203332,
63,1136,0.02214358001947403,,,177.317583,
63,1137,0.025440562516450882,,,177.431768,
63,1138,0.023948444053530693,,,177.546691,
63,1139,0.02266640216112137,,,177.661634,
63,1140,0.0218780767172575,,,177.92674,
63,1141,0.022387836128473282,,,178.063986,
63,1142,0.021839844062924385,,,178.178561,
63,1143,0.024541908875107765,,,178.29315,
63,1144,0.026509743183851242,,,178.40818,
63,1145,0.022787485271692276,,,178.522475,
63,1146,0.021448660641908646,,,178.636434,
63,1147,0.022407498210668564,,,178.751015,
63,1148,0.0247018001973629,,,178.86466,
63,1149,0.02176377736032009,,,178.978394,
63,1150,0.019979557022452354,,,179.092338,
63,1151,0.020988015457987785,,,179.160626,
64,1152,0.023348798975348473,,,179.81424,
64,1153,0.02235754206776619,,,179.93286,
64,1154,0.021831035614013672,,,180.047059,
64,1155,0.020397774875164032,,,180.161493,
64,1156,0.019138649106025696,,,180.2756,
64,1157,0.0268566831946373,,,180.390609,
64,1158,0.021376624703407288,,,180.505159,
64,1159,0.022923728451132774,,,180.61978,
64,1160,0.023245934396982193,,,180.734167,
64,1161,0.022900430485606194,,,180.848517,
64,1162,0.02291068620979786,,,180.963393,
64,1163,0.018363356590270996,,,181.07793,
64,1164,0.020489368587732315,,,181.194647,
64,1165,0.02385328710079193,,,181.309463,
64,1166,0.022692693397402763,,,181.423351,
64,1167,0.022074179723858833,,,181.536462,
64,1168,0.023026801645755768,,,181.649783,
64,1169,0.02614283561706543,,,181.718418,
64,1169,,(0.047178786247968674, 0.8254594206809998),182.674225,65
65,1170,0.023434938862919807,,,183.376474,
65,1171,0.025542188435792923,,,183.510014,
65,1172,0.025466859340667725,,,183.621485,
65,1173,0.022653579711914062,,,183.732394,
65,1174,0.022217921912670135,,,183.843807,
65,1175,0.023166488856077194,,,183.955523,
65,1176,0.022699158638715744,,,184.067344,
65,1177,0.02202548459172249,,,184.178734,
65,1178,0.01972993277013302,,,184.290819,
65,1179,0.022490568459033966,,,184.402412,
65,1180,0.022129157558083534,,,184.514187,
65,1181,0.02431747503578663,,,184.625809,
65,1182,0.022251833230257034,,,184.737095,
65,1183,0.026711054146289825,,,184.848869,
65,1184,0.023573433980345726,,,184.961756,
65,1185,0.020918764173984528,,,185.071913,
65,1186,0.025647258386015892,,,185.182255,
65,1187,0.01915905997157097,,,185.243811,
66,1188,0.02769036591053009,,,185.919033,
66,1189,0.0225454643368721,,,186.032772,
66,1190,0.028983477503061295,,,186.143619,
66,1191,0.02214641124010086,,,186.254483,
66,1192,0.024422772228717804,,,186.365594,
66,1193,0.02044316753745079,,,186.476525,
66,1194,0.020201314240694046,,,186.587474,
66,1195,0.021612633019685745,,,186.698398,
66,1196,0.022058557718992233,,,186.80959,
66,1197,0.02032037265598774,,,186.92012,
66,1198,0.02262541465461254,,,187.031022,
66,1199,0.02216312848031521,,,187.142203,
66,1200,0.022393040359020233,,,187.43162,
66,1201,0.02280118316411972,,,187.563665,
66,1202,0.02460417151451111,,,187.672287,
66,1203,0.019885871559381485,,,187.780887,
66,1204,0.022034265100955963,,,187.888968,
66,1205,0.02855047583580017,,,187.948496,
67,1206,0.024389881640672684,,,188.588657,
67,1207,0.022326938807964325,,,188.702493,
67,1208,0.023190408945083618,,,188.811841,
67,1209,0.02491641417145729,,,188.920895,
67,1210,0.020497754216194153,,,189.030449,
67,1211,0.02203436940908432,,,189.139796,
67,1212,0.023270871490240097,,,189.249307,
67,1213,0.025666262954473495,,,189.359852,
67,1214,0.02350003458559513,,,189.46928,
67,1215,0.021843601018190384,,,189.579092,
67,1216,0.018851231783628464,,,189.688808,
67,1217,0.020005278289318085,,,189.798875,
67,1218,0.02297077514231205,,,189.908505,
67,1219,0.021303169429302216,,,190.018709,
67,1220,0.025028452277183533,,,190.128094,
67,1221,0.019744722172617912,,,190.236535,
67,1222,0.020934922620654106,,,190.345468,
67,1223,0.023035874590277672,,,190.405038,
68,1224,0.027449220418930054,,,191.056636,
68,1225,0.021550819277763367,,,191.169359,
68,1226,0.021325841546058655,,,191.278596,
68,1227,0.022770870476961136,,,191.388736,
68,1228,0.023390065878629684,,,191.498583,
68,1229,0.02458050101995468,,,191.609015,
68,1230,0.02354779839515686,,,191.88182,
68,1231,0.021843399852514267,,,192.01595,
68,1232,0.021914685145020485,,,192.125518,
68,1233,0.023779645562171936,,,192.23524,
68,1234,0.02006668783724308,,,192.344953,
68,1235,0.02351074293255806,,,192.455264,
68,1236,0.02425326034426689,,,192.564799,
68,1237,0.02067825198173523,,,192.674111,
68,1238,0.021441355347633362,,,192.783263,
68,1239,0.020517822355031967,,,192.891847,
68,1240,0.02212340012192726,,,193.000789,
68,1241,0.020012231543660164,,,193.062126,
69,1242,0.023901773616671562,,,193.715787,
69,1243,0.0218455009162426,,,193.829882,
69,1244,0.01966315694153309,,,193.940579,
69,1245,0.02160695008933544,,,194.050261,
69,1246,0.019934996962547302,,,194.160042,
69,1247,0.02351894974708557,,,194.27034,
69,1248,0.02311073988676071,,,194.380272,
69,1249,0.020963849499821663,,,194.490012,
69,1250,0.02382894977927208,,,194.599956,
69,1251,0.02248810976743698,,,194.709506,
69,1252,0.02018219418823719,,,194.819356,
69,1253,0.021570708602666855,,,194.929505,
69,1254,0.022370442748069763,,,195.039136,
69,1255,0.021389197558164597,,,195.148589,
69,1256,0.0278574638068676,,,195.25764,
69,1257,0.020394347608089447,,,195.365939,
69,1258,0.024762701243162155,,,195.47439,
69,1259,0.021626632660627365,,,195.53356,
69,1259,,(0.046666184440255165, 0.828427791595459),196.468905,70
70,1260,0.021417949348688126,,,197.094594,
70,1261,0.019082698971033096,,,197.222946,
70,1262,0.022325731813907623,,,197.33266,
70,1263,0.020514780655503273,,,197.442851,
70,1264,0.02189580723643303,,,197.552421,
70,1265,0.021944638341665268,,,197.662683,
70,1266,0.022334828972816467,,,197.772084,
70,1267,0.019712427631020546,,,197.887163,
70,1268,0.020865149796009064,,,197.996935,
70,1269,0.020945243537425995,,,198.106722,
70,1270,0.021404046565294266,,,198.216289,
70,1271,0.026633813977241516,,,198.326218,
70,1272,0.02155391499400139,,,198.436315,
70,1273,0.023063208907842636,,,198.545371,
70,1274,0.01984301581978798,,,198.654047,
70,1275,0.025975361466407776,,,198.762486,
70,1276,0.022486209869384766,,,198.870748,
70,1277,0.023300498723983765,,,198.93137,
71,1278,0.023905368521809578,,,199.600072,
71,1279,0.020380722358822823,,,199.710337,
71,1280,0.02051660791039467,,,199.820403,
71,1281,0.023941880092024803,,,199.930159,
71,1282,0.019191022962331772,,,200.04005,
71,1283,0.02099129557609558,,,200.15019,
71,1284,0.028653046116232872,,,200.260224,
71,1285,0.021248498931527138,,,200.370626,
71,1286,0.020274117588996887,,,200.481041,
71,1287,0.020427387207746506,,,200.591341,
71,1288,0.020838823169469833,,,200.701974,
71,1289,0.02065471187233925,,,200.811961,
71,1290,0.020353838801383972,,,201.049531,
